catalog_source_id,document_id,official_match_status,official_product_key,official_item_seq,stable_official_key,research_use_status,mfds_promotion_evidence_complete,runtime_promotion_allowed,exclusion_reason
20260129_110946,20260129_110946,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_111220,20260129_111220,confirmed,2018012200012,2018012200012,health.kr:2018012200012,research_search_usable,false,false,
20260129_111224,20260129_111224,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111230,20260129_111230,confirmed,2016101100003,2016101100003,health.kr:2016101100003,research_search_usable,false,false,
20260129_111233,20260129_111233,confirmed,2010101100004,2010101100004,health.kr:2010101100004,research_search_usable,false,false,
20260129_111237,20260129_111237,confirmed,2017062000006,2017062000006,health.kr:2017062000006,research_search_usable,false,false,
20260129_111242,20260129_111242,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111245,20260129_111245,confirmed,2009111800002,2009111800002,health.kr:2009111800002,research_search_usable,false,false,
20260129_111250,20260129_111250,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111258,20260129_111258,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111302,20260129_111302,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111305,20260129_111305,confirmed,2020061600001,2020061600001,health.kr:2020061600001,research_search_usable,false,false,
20260129_111310,20260129_111310,confirmed,2019022800055,2019022800055,health.kr:2019022800055,research_search_usable,false,false,
20260129_111313,20260129_111313,confirmed,2025051300003,2025051300003,health.kr:2025051300003,research_search_usable,false,false,
20260129_111318,20260129_111318,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111340,20260129_111340,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111346,20260129_111346,confirmed,66wuffcbyam85,66wuffcbyam85,health.kr:66wuffcbyam85,research_search_usable,false,false,
20260129_111401,20260129_111401,confirmed,A11APPPPP2301,A11APPPPP2301,health.kr:A11APPPPP2301,research_search_usable,false,false,
20260129_111405,20260129_111405,confirmed,2025071600002,2025071600002,health.kr:2025071600002,research_search_usable,false,false,
20260129_111412,20260129_111412,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111414,20260129_111414,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111420,20260129_111420,confirmed,A11AKP08G2962,A11AKP08G2962,health.kr:A11AKP08G2962,research_search_usable,false,false,
20260129_111427,20260129_111427,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111429,20260129_111429,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111437,20260129_111437,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111444,20260129_111444,confirmed,A11AKP08F1359,A11AKP08F1359,health.kr:A11AKP08F1359,research_search_usable,false,false,
20260129_111450,20260129_111450,confirmed,A11ACCCCC0417,A11ACCCCC0417,health.kr:A11ACCCCC0417,research_search_usable,false,false,
20260129_111453,20260129_111453,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111459,20260129_111459,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111504,20260129_111504,confirmed,A11AKP08F1379,A11AKP08F1379,health.kr:A11AKP08F1379,research_search_usable,false,false,
20260129_111506,20260129_111506,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111512,20260129_111512,confirmed,A11APPPPP2219,A11APPPPP2219,health.kr:A11APPPPP2219,research_search_usable,false,false,
20260129_111516,20260129_111516,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111522,20260129_111522,confirmed,A11A3060A0247,A11A3060A0247,health.kr:A11A3060A0247,research_search_usable,false,false,
20260129_111525,20260129_111525,confirmed,A11A0670A0329,A11A0670A0329,health.kr:A11A0670A0329,research_search_usable,false,false,
20260129_111529,20260129_111529,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111532,20260129_111532,confirmed,A11APPPPP1032,A11APPPPP1032,health.kr:A11APPPPP1032,research_search_usable,false,false,
20260129_111536,20260129_111536,confirmed,A11AKP08F1261,A11AKP08F1261,health.kr:A11AKP08F1261,research_search_usable,false,false,
20260129_111718,20260129_111718,confirmed,A11A2260A0347,A11A2260A0347,health.kr:A11A2260A0347,research_search_usable,false,false,
20260129_111721,20260129_111721,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_111725,20260129_111725,confirmed,A11A2262A0568,A11A2262A0568,health.kr:A11A2262A0568,research_search_usable,false,false,
20260129_111727,20260129_111727,confirmed,A11A2262A0568,A11A2262A0568,health.kr:A11A2262A0568,research_search_usable,false,false,
20260129_111729,20260129_111729,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111732,20260129_111732,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_111735,20260129_111735,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_112014,20260129_112014,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112016,20260129_112016,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112022,20260129_112022,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112026,20260129_112026,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112030,20260129_112030,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112032,20260129_112032,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112036,20260129_112036,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112040,20260129_112040,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112042,20260129_112042,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112046,20260129_112046,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112050,20260129_112050,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112053,20260129_112053,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112100,20260129_112100,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112103,20260129_112103,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112106,20260129_112106,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112109,20260129_112109,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112113,20260129_112113,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112117,20260129_112117,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112120,20260129_112120,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112125,20260129_112125,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112134,20260129_112134,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112139,20260129_112139,confirmed,2011110400004,2011110400004,health.kr:2011110400004,research_search_usable,false,false,
20260129_112142,20260129_112142,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112145,20260129_112145,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112148,20260129_112148,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112151,20260129_112151,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112348,20260129_112348,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_112351,20260129_112351,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_112354,20260129_112354,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_112356,20260129_112356,confirmed,2012091400011,2012091400011,health.kr:2012091400011,research_search_usable,false,false,
20260129_112359,20260129_112359,confirmed,2012091400009,2012091400009,health.kr:2012091400009,research_search_usable,false,false,
20260129_112608,20260129_112608,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_112611,20260129_112611,confirmed,2023061400002,2023061400002,health.kr:2023061400002,research_search_usable,false,false,
20260129_112617,20260129_112617,confirmed,2014091500007,2014091500007,health.kr:2014091500007,research_search_usable,false,false,
20260129_112619,20260129_112619,confirmed,2009071505879,2009071505879,health.kr:2009071505879,research_search_usable,false,false,
20260129_112621,20260129_112621,confirmed,A11A2350A0139,A11A2350A0139,health.kr:A11A2350A0139,research_search_usable,false,false,
20260129_112629,20260129_112629,confirmed,A11AGGGGG7011,A11AGGGGG7011,health.kr:A11AGGGGG7011,research_search_usable,false,false,
20260129_112631,20260129_112631,confirmed,A11A1120B0112,A11A1120B0112,health.kr:A11A1120B0112,research_search_usable,false,false,
20260129_112636,20260129_112636,not_applicable,,,,excluded_unconfirmed,false,false,official_match_status:not_applicable
20260129_112638,20260129_112638,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_112642,20260129_112642,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_112644,20260129_112644,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_112654,20260129_112654,confirmed,A11AEEEEE0465,A11AEEEEE0465,health.kr:A11AEEEEE0465,research_search_usable,false,false,
20260129_112656,20260129_112656,confirmed,A11A1500A0402,A11A1500A0402,health.kr:A11A1500A0402,research_search_usable,false,false,
20260129_112658,20260129_112658,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_112701,20260129_112701,confirmed,A11ABBBBB0727,A11ABBBBB0727,health.kr:A11ABBBBB0727,research_search_usable,false,false,
20260129_112707,20260129_112707,confirmed,A11A1240A0063,A11A1240A0063,health.kr:A11A1240A0063,research_search_usable,false,false,
20260129_112710,20260129_112710,confirmed,A11A2260A0456,A11A2260A0456,health.kr:A11A2260A0456,research_search_usable,false,false,
20260129_112713,20260129_112713,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_113153,20260129_113153,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_113156,20260129_113156,confirmed,2023102700003,2023102700003,health.kr:2023102700003,research_search_usable,false,false,
20260129_113200,20260129_113200,confirmed,2014011500012,2014011500012,health.kr:2014011500012,research_search_usable,false,false,
20260129_113203,20260129_113203,confirmed,2010110300005,2010110300005,health.kr:2010110300005,research_search_usable,false,false,
20260129_113206,20260129_113206,confirmed,2015061500004,2015061500004,health.kr:2015061500004,research_search_usable,false,false,
20260129_113209,20260129_113209,confirmed,2013051600004,2013051600004,health.kr:2013051600004,research_search_usable,false,false,
20260129_113213,20260129_113213,confirmed,2020072200009,2020072200009,health.kr:2020072200009,research_search_usable,false,false,
20260129_113216,20260129_113216,confirmed,2012052100004,2012052100004,health.kr:2012052100004,research_search_usable,false,false,
20260129_113219,20260129_113219,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_113223,20260129_113223,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113228,20260129_113228,confirmed,2011112300004,2011112300004,health.kr:2011112300004,research_search_usable,false,false,
20260129_113231,20260129_113231,confirmed,2022022300003,2022022300003,health.kr:2022022300003,research_search_usable,false,false,
20260129_113241,20260129_113241,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113244,20260129_113244,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113250,20260129_113250,confirmed,2021102600014,2021102600014,health.kr:2021102600014,research_search_usable,false,false,
20260129_113253,20260129_113253,confirmed,2023020300001,2023020300001,health.kr:2023020300001,research_search_usable,false,false,
20260129_113257,20260129_113257,confirmed,2024032900001,2024032900001,health.kr:2024032900001,research_search_usable,false,false,
20260129_113301,20260129_113301,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_113305,20260129_113305,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113308,20260129_113308,confirmed,2016090900001,2016090900001,health.kr:2016090900001,research_search_usable,false,false,
20260129_113314,20260129_113314,confirmed,2024120400005,2024120400005,health.kr:2024120400005,research_search_usable,false,false,
20260129_113317,20260129_113317,confirmed,2015121700002,2015121700002,health.kr:2015121700002,research_search_usable,false,false,
20260129_113323,20260129_113323,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113326,20260129_113326,confirmed,2015121700002,2015121700002,health.kr:2015121700002,research_search_usable,false,false,
20260129_113330,20260129_113330,confirmed,2015121700002,2015121700002,health.kr:2015121700002,research_search_usable,false,false,
20260129_113354,20260129_113354,confirmed,2021030500011,2021030500011,health.kr:2021030500011,research_search_usable,false,false,
20260129_113358,20260129_113358,confirmed,2018012600003,2018012600003,health.kr:2018012600003,research_search_usable,false,false,
20260129_113401,20260129_113401,confirmed,2019051000107,2019051000107,health.kr:2019051000107,research_search_usable,false,false,
20260129_113404,20260129_113404,confirmed,2019051000107,2019051000107,health.kr:2019051000107,research_search_usable,false,false,
20260129_113413,20260129_113413,confirmed,2024050300005,2024050300005,health.kr:2024050300005,research_search_usable,false,false,
20260129_113418,20260129_113418,confirmed,2015092400006,2015092400006,health.kr:2015092400006,research_search_usable,false,false,
20260129_113421,20260129_113421,confirmed,2018060800005,2018060800005,health.kr:2018060800005,research_search_usable,false,false,
20260129_113427,20260129_113427,confirmed,2025090900001,2025090900001,health.kr:2025090900001,research_search_usable,false,false,
20260129_113430,20260129_113430,confirmed,2024031100005,2024031100005,health.kr:2024031100005,research_search_usable,false,false,
20260129_113435,20260129_113435,confirmed,2020052100003,2020052100003,health.kr:2020052100003,research_search_usable,false,false,
20260129_113437,20260129_113437,confirmed,2024092400004,2024092400004,health.kr:2024092400004,research_search_usable,false,false,
20260129_113443,20260129_113443,confirmed,2016042100004,2016042100004,health.kr:2016042100004,research_search_usable,false,false,
20260129_113448,20260129_113448,confirmed,2017030900001,2017030900001,health.kr:2017030900001,research_search_usable,false,false,
20260129_113454,20260129_113454,confirmed,2015072400010,2015072400010,health.kr:2015072400010,research_search_usable,false,false,
20260129_113459,20260129_113459,confirmed,2011042200001,2011042200001,health.kr:2011042200001,research_search_usable,false,false,
20260129_113509,20260129_113509,confirmed,2022070700001,2022070700001,health.kr:2022070700001,research_search_usable,false,false,
20260129_113512,20260129_113512,confirmed,2021122100001,2021122100001,health.kr:2021122100001,research_search_usable,false,false,
20260129_113524,20260129_113524,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113526,20260129_113526,confirmed,2023062300001,2023062300001,health.kr:2023062300001,research_search_usable,false,false,
20260129_113530,20260129_113530,confirmed,2022072900003,2022072900003,health.kr:2022072900003,research_search_usable,false,false,
20260129_113532,20260129_113532,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113537,20260129_113537,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113539,20260129_113539,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113541,20260129_113541,confirmed,A11AOOOOO2180,A11AOOOOO2180,health.kr:A11AOOOOO2180,research_search_usable,false,false,
20260129_113544,20260129_113544,confirmed,A11AOOOOO2180,A11AOOOOO2180,health.kr:A11AOOOOO2180,research_search_usable,false,false,
20260129_113619,20260129_113619,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_113630,20260129_113630,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113633,20260129_113633,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113635,20260129_113635,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113639,20260129_113639,confirmed,2025012100003,2025012100003,health.kr:2025012100003,research_search_usable,false,false,
20260129_113648,20260129_113648,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_113649,20260129_113649,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113651,20260129_113651,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113703,20260129_113703,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113706,20260129_113706,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113710,20260129_113710,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113712,20260129_113712,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113715,20260129_113715,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113716,20260129_113716,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113724,20260129_113724,confirmed,A11AHHHHH0243,A11AHHHHH0243,health.kr:A11AHHHHH0243,research_search_usable,false,false,
20260129_113728,20260129_113728,confirmed,2022022400013,2022022400013,health.kr:2022022400013,research_search_usable,false,false,
20260129_113732,20260129_113732,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113736,20260129_113736,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113739,20260129_113739,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113742,20260129_113742,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113744,20260129_113744,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113748,20260129_113748,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113751,20260129_113751,confirmed,2020050800012,2020050800012,health.kr:2020050800012,research_search_usable,false,false,
20260129_113754,20260129_113754,confirmed,2024062000004,2024062000004,health.kr:2024062000004,research_search_usable,false,false,
20260129_113758,20260129_113758,confirmed,2015071400007,2015071400007,health.kr:2015071400007,research_search_usable,false,false,
20260129_113801,20260129_113801,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113804,20260129_113804,confirmed,2015012600021,2015012600021,health.kr:2015012600021,research_search_usable,false,false,
20260129_113809,20260129_113809,confirmed,2024011200006,2024011200006,health.kr:2024011200006,research_search_usable,false,false,
20260129_113832,20260129_113832,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113838,20260129_113838,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113939,20260129_113939,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113942,20260129_113942,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_113946,20260129_113946,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_113948,20260129_113948,confirmed,2014042200003,2014042200003,health.kr:2014042200003,research_search_usable,false,false,
20260129_113958,20260129_113958,review_required,,,,excluded_unconfirmed,false,false,official_match_status:review_required
20260129_114000,20260129_114000,confirmed,2021031100002,2021031100002,health.kr:2021031100002,research_search_usable,false,false,
20260129_114002,20260129_114002,confirmed,2021031100002,2021031100002,health.kr:2021031100002,research_search_usable,false,false,
20260129_114007,20260129_114007,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114009,20260129_114009,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114011,20260129_114011,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114024,20260129_114024,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114030,20260129_114030,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114033,20260129_114033,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114042,20260129_114042,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114045,20260129_114045,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114051,20260129_114051,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114054,20260129_114054,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114055,20260129_114055,confirmed,2023041700003,2023041700003,health.kr:2023041700003,research_search_usable,false,false,
20260129_114102,20260129_114102,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114104,20260129_114104,confirmed,A11APPPPP1936,A11APPPPP1936,health.kr:A11APPPPP1936,research_search_usable,false,false,
20260129_114106,20260129_114106,confirmed,2016050200007,2016050200007,health.kr:2016050200007,research_search_usable,false,false,
20260129_114110,20260129_114110,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
20260129_114113,20260129_114113,not_found,,,,excluded_unconfirmed,false,false,official_match_status:not_found
